Entity_ID,Account,Period,Cost_Center,Product,Amount,Currency
Subsidiary C,COGS,2024-Q4,R&D,Service X,147683.44,GBP
Subsidiary C,COGS,2024-Q4,R&D,Service Y,32231.08,GBP
Subsidiary C,COGS,2024-Q4,Finance,Product A,23058.59,GBP
Subsidiary C,COGS,2024-Q4,Finance,Product B,74355.6,USD
Subsidiary C,COGS,2024-Q4,Finance,Product C,114229.19,EUR
Subsidiary C,COGS,2024-Q4,Finance,Service X,298097.22,USD
Subsidiary C,COGS,2024-Q4,Finance,Service Y,130587.96,GBP
Subsidiary C,COGS,2024-Q4,Operations,Product A,357785.17,USD
Subsidiary C,COGS,2024-Q4,Operations,Product B,95817.53,EUR
Subsidiary C,COGS,2024-Q4,Operations,Product C,318002.14,USD
Subsidiary C,COGS,2024-Q4,Operations,Service X,96360.74,EUR
Subsidiary C,COGS,2024-Q4,Operations,Service Y,115080.54,GBP
Subsidiary C,Operating Expenses,2024-Q4,Sales,Product A,158381.1,GBP
Subsidiary C,Operating Expenses,2024-Q4,Sales,Product B,458609.4,USD
Subsidiary C,Operating Expenses,2024-Q4,Sales,Product C,425062.54,GBP
Subsidiary C,Operating Expenses,2024-Q4,Sales,Service X,142629.99,GBP
Subsidiary C,Operating Expenses,2024-Q4,Sales,Service Y,418113.16,EUR
Subsidiary C,Operating Expenses,2024-Q4,Marketing,Product A,419070.52,GBP
Subsidiary C,Operating Expenses,2024-Q4,Marketing,Product B,268120.07,GBP
Subsidiary C,Operating Expenses,2024-Q4,Marketing,Product C,114992.41,USD
Subsidiary C,Operating Expenses,2024-Q4,Marketing,Service X,407891.89,USD
Subsidiary C,Operating Expenses,2024-Q4,Marketing,Service Y,421828.31,GBP
Subsidiary C,Operating Expenses,2024-Q4,R&D,Product A,379794.28,GBP
Subsidiary C,Operating Expenses,2024-Q4,R&D,Product B,50518.35,GBP
Subsidiary C,Operating Expenses,2024-Q4,R&D,Product C,436743.79,EUR
Subsidiary C,Operating Expenses,2024-Q4,R&D,Service X,117154.27,USD
Subsidiary C,Operating Expenses,2024-Q4,R&D,Service Y,151964.43,EUR
Subsidiary C,Operating Expenses,2024-Q4,Finance,Product A,185522.38,GBP
Subsidiary C,Operating Expenses,2024-Q4,Finance,Product B,462971.33,EUR
Subsidiary C,Operating Expenses,2024-Q4,Finance,Product C,79113.57,GBP
Subsidiary C,Operating Expenses,2024-Q4,Finance,Service X,108229.75,EUR
Subsidiary C,Operating Expenses,2024-Q4,Finance,Service Y,481514,USD
Subsidiary C,Operating Expenses,2024-Q4,Operations,Product A,46500.08,EUR
Subsidiary C,Operating Expenses,2024-Q4,Operations,Product B,469014.15,USD
Subsidiary C,Operating Expenses,2024-Q4,Operations,Product C,345161.94,GBP
Subsidiary C,Operating Expenses,2024-Q4,Operations,Service X,414511.39,USD
Subsidiary C,Operating Expenses,2024-Q4,Operations,Service Y,302955.97,USD
Subsidiary C,Net Income,2024-Q4,Sales,Product A,367252.67,EUR
Subsidiary C,Net Income,2024-Q4,Sales,Product B,425017.39,USD
Subsidiary C,Net Income,2024-Q4,Sales,Product C,111384.32,GBP
Subsidiary C,Net Income,2024-Q4,Sales,Service X,226725.23,GBP
Subsidiary C,Net Income,2024-Q4,Sales,Service Y,102525.18,EUR
Subsidiary C,Net Income,2024-Q4,Marketing,Product A,393787.55,USD
Subsidiary C,Net Income,2024-Q4,Marketing,Product B,297930.52,EUR
Subsidiary C,Net Income,2024-Q4,Marketing,Product C,14040,GBP
Subsidiary C,Net Income,2024-Q4,Marketing,Service X,273121.68,GBP
Subsidiary C,Net Income,2024-Q4,Marketing,Service Y,172791.49,USD
Subsidiary C,Net Income,2024-Q4,R&D,Product A,406987.82,EUR
Subsidiary C,Net Income,2024-Q4,R&D,Product B,91126.93,USD
Subsidiary C,Net Income,2024-Q4,R&D,Product C,56763.32,USD
Subsidiary C,Net Income,2024-Q4,R&D,Service X,199589.03,GBP
Subsidiary C,Net Income,2024-Q4,R&D,Service Y,425991.62,GBP
Subsidiary C,Net Income,2024-Q4,Finance,Product A,280330.7,GBP
Subsidiary C,Net Income,2024-Q4,Finance,Product B,459264.51,USD
Subsidiary C,Net Income,2024-Q4,Finance,Product C,44083.59,GBP
Subsidiary C,Net Income,2024-Q4,Finance,Service X,89121.32,USD
Subsidiary C,Net Income,2024-Q4,Finance,Service Y,105337.06,EUR
Subsidiary C,Net Income,2024-Q4,Operations,Product A,455869.66,USD
Subsidiary C,Net Income,2024-Q4,Operations,Product B,312992.29,GBP
Subsidiary C,Net Income,2024-Q4,Operations,Product C,69422.94,EUR
Subsidiary C,Net Income,2024-Q4,Operations,Service X,178998.76,USD
Subsidiary C,Net Income,2024-Q4,Operations,Service Y,265112.68,USD
Subsidiary C,Assets,2024-Q4,Sales,Product A,424057.78,EUR
Subsidiary C,Assets,2024-Q4,Sales,Product B,141232.99,USD
Subsidiary C,Assets,2024-Q4,Sales,Product C,18238.44,USD
Subsidiary C,Assets,2024-Q4,Sales,Service X,153476.13,GBP
Subsidiary C,Assets,2024-Q4,Sales,Service Y,37743.96,GBP
Subsidiary C,Assets,2024-Q4,Marketing,Product A,299458.26,EUR
Subsidiary C,Assets,2024-Q4,Marketing,Product B,30051.47,EUR
Subsidiary C,Assets,2024-Q4,Marketing,Product C,361330.23,EUR
Subsidiary C,Assets,2024-Q4,Marketing,Service X,420714.63,EUR
Subsidiary C,Assets,2024-Q4,Marketing,Service Y,295122.79,USD
Subsidiary C,Assets,2024-Q4,R&D,Product A,126302.54,USD
Subsidiary C,Assets,2024-Q4,R&D,Product B,206005.33,EUR
Subsidiary C,Assets,2024-Q4,R&D,Product C,305557.92,USD
Subsidiary C,Assets,2024-Q4,R&D,Service X,269058.11,EUR
Subsidiary C,Assets,2024-Q4,R&D,Service Y,117964.38,USD
Subsidiary C,Assets,2024-Q4,Finance,Product A,392845.83,GBP
Subsidiary C,Assets,2024-Q4,Finance,Product B,384969.97,EUR
Subsidiary C,Assets,2024-Q4,Finance,Product C,419217.84,EUR
Subsidiary C,Assets,2024-Q4,Finance,Service X,432349.46,USD
Subsidiary C,Assets,2024-Q4,Finance,Service Y,440063.54,GBP
Subsidiary C,Assets,2024-Q4,Operations,Product A,255878.69,EUR
Subsidiary C,Assets,2024-Q4,Operations,Product B,374916.95,EUR
Subsidiary C,Assets,2024-Q4,Operations,Product C,426908.58,USD
Subsidiary C,Assets,2024-Q4,Operations,Service X,277290.77,GBP
Subsidiary C,Assets,2024-Q4,Operations,Service Y,263748.77,EUR
Subsidiary C,Liabilities,2024-Q4,Sales,Product A,390092.91,EUR
Subsidiary C,Liabilities,2024-Q4,Sales,Product B,87161.84,EUR
Subsidiary C,Liabilities,2024-Q4,Sales,Product C,479807.03,EUR
Subsidiary C,Liabilities,2024-Q4,Sales,Service X,78982.19,EUR
Subsidiary C,Liabilities,2024-Q4,Sales,Service Y,193135.78,GBP
Subsidiary C,Liabilities,2024-Q4,Marketing,Product A,340258.36,EUR
Subsidiary C,Liabilities,2024-Q4,Marketing,Product B,149401.22,EUR
Subsidiary C,Liabilities,2024-Q4,Marketing,Product C,388788.89,EUR
Subsidiary C,Liabilities,2024-Q4,Marketing,Service X,417076.17,EUR
Subsidiary C,Liabilities,2024-Q4,Marketing,Service Y,84626.35,EUR
Subsidiary C,Liabilities,2024-Q4,R&D,Product A,296776.1,GBP
Subsidiary C,Liabilities,2024-Q4,R&D,Product B,492265.31,USD
Subsidiary C,Liabilities,2024-Q4,R&D,Product C,348081.09,EUR
Subsidiary C,Liabilities,2024-Q4,R&D,Service X,470330.39,EUR
Subsidiary C,Liabilities,2024-Q4,R&D,Service Y,102909.76,GBP
Subsidiary C,Liabilities,2024-Q4,Finance,Product A,264757.58,USD
Subsidiary C,Liabilities,2024-Q4,Finance,Product B,152017.75,EUR
Subsidiary C,Liabilities,2024-Q4,Finance,Product C,496283.2,USD
Subsidiary C,Liabilities,2024-Q4,Finance,Service X,245509.81,GBP
Subsidiary C,Liabilities,2024-Q4,Finance,Service Y,394016.17,GBP
Subsidiary C,Liabilities,2024-Q4,Operations,Product A,294074.08,EUR
Subsidiary C,Liabilities,2024-Q4,Operations,Product B,367938.8,EUR
Subsidiary C,Liabilities,2024-Q4,Operations,Product C,86624.04,USD
Subsidiary C,Liabilities,2024-Q4,Operations,Service X,313491.38,USD
Subsidiary C,Liabilities,2024-Q4,Operations,Service Y,360352.69,GBP
Subsidiary C,Equity,2024-Q4,Sales,Product A,163240.1,GBP
Subsidiary C,Equity,2024-Q4,Sales,Product B,236114,EUR
Subsidiary C,Equity,2024-Q4,Sales,Product C,153844.44,USD
Subsidiary C,Equity,2024-Q4,Sales,Service X,217563.8,USD
Subsidiary C,Equity,2024-Q4,Sales,Service Y,380084.11,GBP
Subsidiary C,Equity,2024-Q4,Marketing,Product A,476833.88,GBP
Subsidiary C,Equity,2024-Q4,Marketing,Product B,109691.4,GBP
Subsidiary C,Equity,2024-Q4,Marketing,Product C,278059.41,EUR
Subsidiary C,Equity,2024-Q4,Marketing,Service X,302813.81,EUR
Subsidiary C,Equity,2024-Q4,Marketing,Service Y,420873.61,EUR
Subsidiary C,Equity,2024-Q4,R&D,Product A,227289.14,USD
Subsidiary C,Equity,2024-Q4,R&D,Product B,289320.25,EUR
Subsidiary C,Equity,2024-Q4,R&D,Product C,206157.33,GBP
Subsidiary C,Equity,2024-Q4,R&D,Service X,110222.53,EUR
Subsidiary C,Equity,2024-Q4,R&D,Service Y,493839.97,GBP
Subsidiary C,Equity,2024-Q4,Finance,Product A,417642.01,USD
Subsidiary C,Equity,2024-Q4,Finance,Product B,332007.36,EUR
Subsidiary C,Equity,2024-Q4,Finance,Product C,253841.59,GBP
Subsidiary C,Equity,2024-Q4,Finance,Service X,146990.48,EUR
Subsidiary C,Equity,2024-Q4,Finance,Service Y,348846.43,EUR
Subsidiary C,Equity,2024-Q4,Operations,Product A,298468.21,EUR
Subsidiary C,Equity,2024-Q4,Operations,Product B,486296.5,EUR
Subsidiary C,Equity,2024-Q4,Operations,Product C,188422.19,USD
Subsidiary C,Equity,2024-Q4,Operations,Service X,468293.86,EUR
Subsidiary C,Equity,2024-Q4,Operations,Service Y,273827.17,EUR
